global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2579,99,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98224036654278,0.504110291876585,2.45065638728962,6.11001607764928e-17
2580,100,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98000748347997,0.504094927833986,2.44996100157723,6.03806168365354e-17
2581,101,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97772732741012,0.504067002899627,2.44928228368275,0
2582,102,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97676704961473,0.504052149666873,2.44900380519725,0
2583,103,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97806915190051,0.50407147250397,2.44938436200599,0
2584,104,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.9804742641431,0.504098353720888,2.45010694482324,1.43899896064761e-16
2585,105,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98267725845113,0.504111371175043,2.45079953014299,0
2586,106,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.9843539572694,0.50411186711478,2.45135395144098,6.11267559697373e-17
2587,107,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98557371506157,0.504106430494698,2.45176981322223,1.44388926038696e-16
2588,108,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98629222241606,0.504109454783679,2.45200154325547,0
2589,109,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98657969762807,0.50411867403144,2.45207612524852,0
2590,110,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98666317129002,0.504123345829792,2.45209086277569,1.42275647707799e-16
