omega_rad_s,heading_deg,method,body,dof,load,Cd
1.3,45,near_field,1,4,83.221551889245,0.000165585103864677
1.3,45,near_field,1,5,-78.5291437462286,-0.00015624866550108
1.3,45,near_field,1,6,-2.69029000633079,-5.35284358452292e-06
1.3,45,near_field,2,1,148177.846307367,2.94828004456143
1.3,45,near_field,2,2,145270.64526603,2.89043575117144
1.3,45,near_field,2,3,146102.111554078,2.90697935418543
1.3,45,near_field,2,4,142.744891968054,0.000284018108604111
1.3,45,near_field,2,5,-148.11697531525,-0.00029470689004139
1.3,45,near_field,2,6,-3.20577667120057,-6.3785023352383e-06
1.3,45,far_field_global,0,1,-44250.2354018624,-0.88044258472915
1.3,45,far_field_global,0,2,-29960.1118578291,-0.596113401054841
1.3,45,far_field_global,0,3,0,0
1.3,45,far_field_global,0,4,0,0
1.3,45,far_field_global,0,5,0,0
1.3,45,far_field_global,0,6,83166.2393829841,0.1654750491146
1.3,90,near_field,1,1,9689.77865489291,0.192796573552425
1.3,90,near_field,1,2,132623.471791429,2.63879618355397
1.3,90,near_field,1,3,166152.496484931,3.30591989253546
1.3,90,near_field,1,4,123.017383191102,0.000244766478279191
1.3,90,near_field,1,5,-3.46667568786159,-6.89761054448561e-06
1.3,90,near_field,1,6,1.35056628021448,2.6872084539239e-06
1.3,90,near_field,2,1,-9753.55882681284,-0.194065601364586
1.3,90,near_field,2,2,132903.221427726,2.64436233457264
1.3,90,near_field,2,3,166306.249628396,3.30897910371961
1.3,90,near_field,2,4,124.27641669796,0.000247271564873582
1.3,90,near_field,2,5,3.51839064372619,7.00050728389745e-06
1.3,90,near_field,2,6,-0.989899472369034,-1.96959325110829e-06
1.3,90,far_field_global,0,1,15.2473995164541,0.00030337600961327
1.3,90,far_field_global,0,2,17293.3394325383,0.344083875041753
1.3,90,far_field_global,0,3,0,0
1.3,90,far_field_global,0,4,0,0
1.3,90,far_field_global,0,5,0,0
1.3,90,far_field_global,0,6,-396.779040565655,-0.000789467357335854
1.4,0,near_field,1,1,465086.976895672,9.25378986898357
1.4,0,near_field,1,2,191.594627493099,0.00381213947266692
1.4,0,near_field,1,3,344855.215481184,6.86155032890069
1.4,0,near_field,1,4,0.389428258612141,7.74841578728901e-07
1.4,0,near_field,1,5,-403.515647422276,-0.000802871117788839
1.4,0,near_field,1,6,-0.0352390655246781,-7.01148223330846e-08
1.4,0,near_field,2,1,346061.655181358,6.88555474104211
1.4,0,near_field,2,2,279.47398323687,0.0055606663768226
1.4,0,near_field,2,3,232857.629989975,4.63314537788083
1.4,0,near_field,2,4,0.392725833368132,7.81402730811224e-07
1.4,0,near_field,2,5,-311.662074565149,-0.000620110966642768
1.4,0,near_field,2,6,-0.0566087476988886,-1.126338689267e-07
1.4,0,far_field_global,0,1,-249696.519343502,-4.96818710436539
1.4,0,far_field_global,0,2,116.772014587284,0.00232340129749754
1.4,0,far_field_global,0,3,0,0
1.4,0,far_field_global,0,4,0,0
1.4,0,far_field_global,0,5,0,0
1.4,0,far_field_global,0,6,-406.942596519395,-0.000809689684726171
1.4,45,near_field,1,1,216065.885432128,4.29904168676239
1.4,45,near_field,1,2,240541.544497184,4.78603146962986
1.4,45,near_field,1,3,195652.628259441,3.89288111508089
1.4,45,near_field,1,4,254.238727447369,0.000505856297258457
1.4,45,near_field,1,5,-219.378158469213,-0.000436494565783996
1.4,45,near_field,1,6,-13.6179368140331,-2.70954750372264e-05
1.4,45,near_field,2,1,271805.394975089,5.40808522987254
1.4,45,near_field,2,2,254624.978439831,5.06624817061952
1.4,45,near_field,2,3,218203.507056497,4.34157373412982
1.4,45,near_field,2,4,253.765722982803,0.000504915164924156
1.4,45,near_field,2,5,-279.153221042042,-0.000555428420295769
1.4,45,near_field,2,6,6.39400856290977,1.27220959951586e-05
1.4,45,far_field_global,0,1,-125496.956363405,-2.49700060650043
1.4,45,far_field_global,0,2,-137258.749446158,-2.73102384747947
1.4,45,far_field_global,0,3,0,0
1.4,45,far_field_global,0,4,0,0
1.4,45,far_field_global,0,5,0,0
1.4,45,far_field_global,0,6,133657.346726532,0.265936709152502
1.4,90,near_field,1,1,126597.300615007,2.51889404792904
1.4,90,near_field,1,2,720058.695673761,14.3269370980346
1.4,90,near_field,1,3,770917.274938376,15.3388652511107
1.4,90,near_field,1,4,741.077589431637,0.00147451479613276
1.4,90,near_field,1,5,-196.251871462097,-0.00039048041981885
1.4,90,near_field,1,6,5.52367113737372,1.0990394173538e-05
1.4,90,near_field,2,1,-127061.439300148,-2.52812896973018
1.4,90,near_field,2,2,719575.810644033,14.3173291820577
1.4,90,near_field,2,3,770229.595296295,15.3251825568597
1.4,90,near_field,2,4,738.828356896805,0.00147003952026442
1.4,90,near_field,2,5,197.135510847777,0.000392238588419833
1.4,90,near_field,2,6,-5.95523704444994,-1.18490766172729e-05
1.4,90,far_field_global,0,1,19.8203149254913,0.000394362858065403
1.4,90,far_field_global,0,2,-363869.787932339,-7.23988140814529
1.4,90,far_field_global,0,3,0,0
1.4,90,far_field_global,0,4,0,0
1.4,90,far_field_global,0,5,0,0
1.4,90,far_field_global,0,6,-5300.27624687457,-0.0105459075555118
1.5,0,near_field,1,1,98437.1926756059,1.95859514792873
1.5,0,near_field,1,2,514.763487668012,0.0102421985214465
1.5,0,near_field,1,3,90734.2473137542,1.8053304011353
1.5,0,near_field,1,4,1.6979454557528,3.37838538533333e-06
1.5,0,near_field,1,5,-85.5466973922061,-0.000170211423019608
1.5,0,near_field,1,6,0.123589025734626,2.45903869829746e-07
1.5,0,near_field,2,1,156653.561592372,3.11692051856543
1.5,0,near_field,2,2,-69.4895085300302,-0.0013826259215598
1.5,0,near_field,2,3,128358.525160606,2.55393695961376
1.5,0,near_field,2,4,-0.0259748136832797,-5.16818314964317e-08
1.5,0,near_field,2,5,-201.9375915719,-0.000401793241240158
1.5,0,near_field,2,6,0.323455318685448,6.43575868560963e-07
1.5,0,far_field_global,0,1,-141074.417397017,-2.80694381768105
1.5,0,far_field_global,0,2,38.2782392649322,0.000761618364540482
1.5,0,far_field_global,0,3,0,0
1.5,0,far_field_global,0,4,0,0
1.5,0,far_field_global,0,5,0,0
1.5,0,far_field_global,0,6,-105.279026458832,-0.000209472644227518
1.5,45,near_field,1,1,74423.7712028644,1.48080246100528
1.5,45,near_field,1,2,97095.934476543,1.93190826536534
1.5,45,near_field,1,3,105623.360952856,2.10157763186043
1.5,45,near_field,1,4,140.009054269272,0.000278574639223578
1.5,45,near_field,1,5,-71.5983357851301,-0.00014245850501919
1.5,45,near_field,1,6,-3.1727452913786,-6.31278012345003e-06
1.5,45,near_field,2,1,98283.418521948,1.95553551870684
1.5,45,near_field,2,2,83280.3994543795,1.65702192286652
1.5,45,near_field,2,3,92999.8448444212,1.85040877253245
1.5,45,near_field,2,4,111.67116979539,0.000222191029000138
1.5,45,near_field,2,5,-147.736988731011,-0.000293950834469364
1.5,45,near_field,2,6,4.90495904261237,9.75934879950152e-06
1.5,45,far_field_global,0,1,-91116.598224845,-1.81293799963454
1.5,45,far_field_global,0,2,-79270.1452992984,-1.57723029008411
1.5,45,far_field_global,0,3,0,0
1.5,45,far_field_global,0,4,0,0
1.5,45,far_field_global,0,5,0,0
1.5,45,far_field_global,0,6,-96483.1116941808,-0.191971499069496
1.5,90,near_field,1,1,31786.4646404105,0.632452162869779
1.5,90,near_field,1,2,96608.8056803981,1.92221591158509
1.5,90,near_field,1,3,136250.864440258,2.7109700585754
1.5,90,near_field,1,4,106.24454706774,0.000211393731093602
1.5,90,near_field,1,5,-103.403029646742,-0.00020573999180843
1.5,90,near_field,1,6,-2.08237384026936,-4.14327876371469e-06
1.5,90,near_field,2,1,-31708.0013078217,-0.630890985652899
1.5,90,near_field,2,2,95730.6952990661,1.90474423563137
1.5,90,near_field,2,3,136108.971121245,2.70814682115274
1.5,90,near_field,2,4,104.580939661956,0.000208083667788806
1.5,90,near_field,2,5,103.233468135033,0.00020540261693509
1.5,90,near_field,2,6,1.5590390606804,3.10200469627645e-06
1.5,90,far_field_global,0,1,-5.05380754750363,-0.000100555112067506
1.5,90,far_field_global,0,2,-103620.525557155,-2.06172741283755
1.5,90,far_field_global,0,3,0,0
1.5,90,far_field_global,0,4,0,0
1.5,90,far_field_global,0,5,0,0
1.5,90,far_field_global,0,6,-193.906369404311,-0.000385813597426855
1.6,0,near_field,1,1,27801.6656694259,0.553167009383522
1.6,0,near_field,1,2,511.123690186361,0.0101697778286857
1.6,0,near_field,1,3,44259.0919452606,0.880618802502694
1.6,0,near_field,1,4,1.93174324189603,3.84357054257936e-06
1.6,0,near_field,1,5,-33.443025727988,-6.65412596016924e-05
1.6,0,near_field,1,6,1.12705203958965,2.24248436612566e-06
1.6,0,near_field,2,1,36728.9226329143,0.730791763785262
1.6,0,near_field,2,2,-51.5202143394351,-0.0010250926411321
1.6,0,near_field,2,3,56104.0176117908,1.11629612433058
1.6,0,near_field,2,4,-0.421024412539531,-8.3770813566062e-07
1.6,0,near_field,2,5,-76.209484509839,-0.000151633262316826
1.6,0,near_field,2,6,-0.170504949372227,-3.39252021986031e-07
1.6,0,far_field_global,0,1,-39482.0299579087,-0.785570069646045
1.6,0,far_field_global,0,2,6.27868130270065,0.000124926304789956
1.6,0,far_field_global,0,3,0,0
1.6,0,far_field_global,0,4,0,0
1.6,0,far_field_global,0,5,0,0
1.6,0,far_field_global,0,6,249.844666667492,0.000497113477711039
1.6,45,near_field,1,1,20504.1695115738,0.407969445553162
1.6,45,near_field,1,2,31605.9446070784,0.628860373508685
1.6,45,near_field,1,3,49782.8178318532,0.990523833577902
1.6,45,near_field,1,4,78.5561953451184,0.000156302489801519
1.6,45,near_field,1,5,-22.2533737654464,-4.42773190674798e-05
1.6,45,near_field,1,6,0.76776032643675,1.52760517570494e-06
1.6,45,near_field,2,1,30491.8529114838,0.606693400538112
1.6,45,near_field,2,2,25862.7720040879,0.514589032685269
1.6,45,near_field,2,3,50646.4976741839,1.0077083865154
1.6,45,near_field,2,4,60.7860322709269,0.000120945370983929
1.6,45,near_field,2,5,-76.4003805960071,-0.000152013086383283
1.6,45,near_field,2,6,7.13611303321528,1.41986539660736e-05
1.6,45,far_field_global,0,1,-25899.5340927704,-0.515320484350685
1.6,45,far_field_global,0,2,-23284.3582081712,-0.463286586803081
1.6,45,far_field_global,0,3,0,0
1.6,45,far_field_global,0,4,0,0
1.6,45,far_field_global,0,5,0,0
1.6,45,far_field_global,0,6,-37951.3490695146,-0.0755114262450123
1.6,90,near_field,1,1,10089.6388462504,0.200752552480262
1.6,90,near_field,1,2,18741.1579398645,0.372890977585557
1.6,90,near_field,1,3,54139.3874178936,1.07720607045306
1.6,90,near_field,1,4,29.7587034337124,5.92105997435288e-05
1.6,90,near_field,1,5,-52.1086471088702,-0.00010368006301124
1.6,90,near_field,1,6,-0.571425852494011,-1.1369604025422e-06
1.6,90,near_field,2,1,-9703.44412326724,-0.19306847403358
1.6,90,near_field,2,2,18059.5171408906,0.359328437602321
1.6,90,near_field,2,3,54163.8345757572,1.07769249315032
1.6,90,near_field,2,4,28.8643578729113,5.74311291711313e-05
1.6,90,near_field,2,5,51.5001933139789,0.000102469428475633
1.6,90,near_field,2,6,-0.780745747344469,-1.55344214005995e-06
1.6,90,far_field_global,0,1,0.0521423448699625,1.03747111115292e-06
1.6,90,far_field_global,0,2,-23092.5104165024,-0.459469410147692
1.6,90,far_field_global,0,3,0,0
1.6,90,far_field_global,0,4,0,0
1.6,90,far_field_global,0,5,0,0
1.6,90,far_field_global,0,6,677.768985427839,0.00134855028896462
1.7,0,near_field,1,1,6878.02248794095,0.136851337447418
1.7,0,near_field,1,2,218.108063558912,0.00433967470423889
1.7,0,near_field,1,3,36123.2997554165,0.718741744914339
1.7,0,near_field,1,4,1.11244862292111,2.21342809150756e-06
1.7,0,near_field,1,5,-16.9034503363627,-3.36326290014756e-05
1.7,0,near_field,1,6,-0.242314547331736,-4.82130873277227e-07
1.7,0,near_field,2,1,11359.2328454921,0.226013539503214
1.7,0,near_field,2,2,33.9164069290341,0.000674831415248645
1.7,0,near_field,2,3,40608.6094772371,0.807985511618104
1.7,0,near_field,2,4,-0.23089627187949,-4.59412042832539e-07
1.7,0,near_field,2,5,-47.5170546777753,-9.45442166788023e-05
1.7,0,near_field,2,6,-0.821990335313913,-1.63550609137709e-06
1.7,0,far_field_global,0,1,-12400.5430538626,-0.246732386375699
1.7,0,far_field_global,0,2,-4.49378183491389,-8.94123355053151e-05
1.7,0,far_field_global,0,3,0,0
1.7,0,far_field_global,0,4,0,0
1.7,0,far_field_global,0,5,0,0
1.7,0,far_field_global,0,6,129.580088721375,0.000257824228972301
1.7,45,near_field,1,1,8601.76961265861,0.17114856457227
1.7,45,near_field,1,2,16103.9901048324,0.320419508361635
1.7,45,near_field,1,3,37933.1525064645,0.754752207223535
1.7,45,near_field,1,4,64.9688988278161,0.000129267979461555
1.7,45,near_field,1,5,-10.4881815578712,-2.08682317643266e-05
1.7,45,near_field,1,6,4.86588028502375,9.68159417960661e-06
1.7,45,near_field,2,1,15704.4468727132,0.312469835940609
1.7,45,near_field,2,2,13035.9145259464,0.259374310109307
1.7,45,near_field,2,3,39773.6769964182,0.791372942107217
1.7,45,near_field,2,4,50.8835264896291,0.000101242452556033
1.7,45,near_field,2,5,-61.5166551237562,-0.000122399084093397
1.7,45,near_field,2,6,9.567753114234,1.90368643363014e-05
1.7,45,far_field_global,0,1,-11665.7340722725,-0.232111964288494
1.7,45,far_field_global,0,2,-7091.70443161469,-0.141102946079316
1.7,45,far_field_global,0,3,0,0
1.7,45,far_field_global,0,4,0,0
1.7,45,far_field_global,0,5,0,0
1.7,45,far_field_global,0,6,-24168.3395819747,-0.0480875077316991
1.7,90,near_field,1,1,2670.92027007537,0.0531430381066779
1.7,90,near_field,1,2,8477.38637816396,0.168673723580332
1.7,90,near_field,1,3,40415.8466807013,0.804150129200805
1.7,90,near_field,1,4,27.2063689159554,5.41322448387483e-05
1.7,90,near_field,1,5,-20.963018477205,-4.17099118325108e-05
1.7,90,near_field,1,6,-4.12210113844851,-8.20170412177701e-06
1.7,90,near_field,2,1,-2403.44694679492,-0.0478211476815431
1.7,90,near_field,2,2,8455.47268588624,0.168237708998834
1.7,90,near_field,2,3,40439.7516645201,0.804625764314386
1.7,90,near_field,2,4,27.314977677765,5.43483426246775e-05
1.7,90,near_field,2,5,20.3549393925349,4.05000228541482e-05
1.7,90,near_field,2,6,3.95721787443432,7.87363751189607e-06
1.7,90,far_field_global,0,1,-7.93750463707781,-0.000157931749639331
1.7,90,far_field_global,0,2,-7490.57785937503,-0.149039291468843
1.7,90,far_field_global,0,3,0,0
1.7,90,far_field_global,0,4,0,0
1.7,90,far_field_global,0,5,0,0
1.7,90,far_field_global,0,6,208.397855294429,0.000414647164475233
1.8,0,near_field,1,1,5198.73544768483,0.103438728253411
1.8,0,near_field,1,2,262.255981466522,0.005218081487841
1.8,0,near_field,1,3,32660.9950901479,0.649852609276417
1.8,0,near_field,1,4,1.22259666224748,2.43258856278332e-06
1.8,0,near_field,1,5,-22.9512879524913,-4.5665952066108e-05
1.8,0,near_field,1,6,-0.456085803663868,-9.07469440985589e-07
1.8,0,near_field,2,1,6218.42457239372,0.123727382549272
1.8,0,near_field,2,2,56.7881104574786,0.00112990745244629
1.8,0,near_field,2,3,36056.5797787918,0.717414224096899
1.8,0,near_field,2,4,-0.333080277796855,-6.62726555107601e-07
1.8,0,near_field,2,5,-38.1144149591022,-7.58358768428585e-05
1.8,0,near_field,2,6,-0.0135871664252329,-2.70342514970524e-08
1.8,0,far_field_global,0,1,-8030.17091215626,-0.159775521407014
1.8,0,far_field_global,0,2,11.4782663857195,0.000228381938154101
1.8,0,far_field_global,0,3,0,0
1.8,0,far_field_global,0,4,0,0
1.8,0,far_field_global,0,5,0,0
1.8,0,far_field_global,0,6,-109.552894494064,-0.000217976317452209
1.8,45,near_field,1,1,4512.55053751275,0.0897857745362734
1.8,45,near_field,1,2,11194.5052515134,0.222735970755801
1.8,45,near_field,1,3,34326.9624807178,0.683000198709716
1.8,45,near_field,1,4,63.6154405052903,0.000126575016739468
1.8,45,near_field,1,5,-12.3228171785635,-2.45185882274031e-05
1.8,45,near_field,1,6,-0.681282433471886,-1.35554096200652e-06
1.8,45,near_field,2,1,8351.41562443088,0.166167295874134
1.8,45,near_field,2,2,7100.99121547527,0.141287724305053
1.8,45,near_field,2,3,34975.3827052526,0.695901752188368
1.8,45,near_field,2,4,44.1627949007786,8.78702789673032e-05
1.8,45,near_field,2,5,-51.903121358673,-0.000103271130446049
1.8,45,near_field,2,6,10.7554868514881,2.14000864798699e-05
1.8,45,far_field_global,0,1,-5542.88221330894,-0.110286182625134
1.8,45,far_field_global,0,2,-2789.66009746431,-0.0555055927820867
1.8,45,far_field_global,0,3,0,0
1.8,45,far_field_global,0,4,0,0
1.8,45,far_field_global,0,5,0,0
1.8,45,far_field_global,0,6,-34675.1570880318,-0.0689928192589709
1.8,90,near_field,1,1,633.345468192637,0.0126016125333098
1.8,90,near_field,1,2,6892.73235510809,0.137144018228707
1.8,90,near_field,1,3,35715.8927441879,0.710635607653251
1.8,90,near_field,1,4,34.8645531670319,6.93696587759091e-05
1.8,90,near_field,1,5,-9.10900862664701,-1.81241049380444e-05
1.8,90,near_field,1,6,-0.142024443600799,-2.82584639568594e-07
1.8,90,near_field,2,1,-451.170174880411,-0.00897688862707594
1.8,90,near_field,2,2,6916.31310056651,0.137613202003499
1.8,90,near_field,2,3,35795.4516401335,0.712218583186566
1.8,90,near_field,2,4,35.0822338645223,6.98027759202667e-05
1.8,90,near_field,2,5,9.28193504399615,1.84681749310651e-05
1.8,90,near_field,2,6,-0.425689519569295,-8.46990253267502e-07
1.8,90,far_field_global,0,1,-2.18678319927603,-4.35102103916001e-05
1.8,90,far_field_global,0,2,-5070.56083829595,-0.100888450647831
1.8,90,far_field_global,0,3,0,0
1.8,90,far_field_global,0,4,0,0
1.8,90,far_field_global,0,5,0,0
1.8,90,far_field_global,0,6,-109.763663134163,-0.00021839568174391
1.9,0,near_field,1,1,5184.57352445455,0.103156949858779
1.9,0,near_field,1,2,324.242565463715,0.00645142245738357
1.9,0,near_field,1,3,30550.148651368,0.607853305145088
1.9,0,near_field,1,4,1.37343625912588,2.73271262619007e-06
1.9,0,near_field,1,5,-28.8271193097345,-5.73570359679715e-05
1.9,0,near_field,1,6,-0.20978821963595,-4.1741355874059e-07
1.9,0,near_field,2,1,7197.46146366423,0.143207183351849
1.9,0,near_field,2,2,3.58191529030416,7.12690164885209e-05
1.9,0,near_field,2,3,34040.4640667819,0.67729976792566
1.9,0,near_field,2,4,-0.591287748787015,-1.176479422387e-06
1.9,0,near_field,2,5,-35.7308771300094,-7.10933750505227e-05
1.9,0,near_field,2,6,0.336931219858325,6.70388736678957e-07
1.9,0,far_field_global,0,1,-8320.92489572732,-0.16556062484185
1.9,0,far_field_global,0,2,17.3512352333437,0.000345235822100185
1.9,0,far_field_global,0,3,0,0
1.9,0,far_field_global,0,4,0,0
1.9,0,far_field_global,0,5,0,0
1.9,0,far_field_global,0,6,-161.455447076917,-0.0003212463162106
1.9,45,near_field,1,1,3767.66007751469,0.0749647622640275
1.9,45,near_field,1,2,9718.7337665912,0.19337269056408
1.9,45,near_field,1,3,32308.8354450473,0.642845723429281
1.9,45,near_field,1,4,68.324376923018,0.000135944341248813
1.9,45,near_field,1,5,-18.5424367168524,-3.68937040942275e-05
1.9,45,near_field,1,6,1.07851495527342,2.14591060650044e-06
1.9,45,near_field,2,1,4784.21025275112,0.0951909611907424
1.9,45,near_field,2,2,4630.10401072,0.092124724439128
1.9,45,near_field,2,3,32398.0580636454,0.64462097710243
1.9,45,near_field,2,4,37.4630556034655,7.45398735347265e-05
1.9,45,near_field,2,5,-43.6592181170643,-8.68683171900686e-05
1.9,45,near_field,2,6,9.503564631704,1.89091491434774e-05
1.9,45,far_field_global,0,1,-3402.88348325759,-0.0677068382195624
1.9,45,far_field_global,0,2,-2776.66773663023,-0.0552470850555038
1.9,45,far_field_global,0,3,0,0
1.9,45,far_field_global,0,4,0,0
1.9,45,far_field_global,0,5,0,0
1.9,45,far_field_global,0,6,-26223.985066576,-0.0521776053488363
1.9,90,near_field,1,1,5.35157316817141,0.000106479725356528
1.9,90,near_field,1,2,6400.31110373385,0.127346360986928
1.9,90,near_field,1,3,33018.1784828613,0.656959452136052
1.9,90,near_field,1,4,43.3674513076516,8.62877916369623e-05
1.9,90,near_field,1,5,-0.939964721642756,-1.87023856836371e-06
1.9,90,near_field,1,6,-0.309994953848342,-6.16793912937559e-07
1.9,90,near_field,2,1,179.772853100055,0.0035769227894522
1.9,90,near_field,2,2,6234.94487408077,0.124056085368269
1.9,90,near_field,2,3,33148.6146864973,0.659554728460089
1.9,90,near_field,2,4,42.8894075176412,8.53366326063535e-05
1.9,90,near_field,2,5,1.81451167906842,3.61031605421243e-06
1.9,90,near_field,2,6,-1.08710657339465,-2.16300526463494e-06
1.9,90,far_field_global,0,1,1.51367760183543,3.01174944744026e-05
1.9,90,far_field_global,0,2,-4874.77844510258,-0.0969929876126135
1.9,90,far_field_global,0,3,0,0
1.9,90,far_field_global,0,4,0,0
1.9,90,far_field_global,0,5,0,0
1.9,90,far_field_global,0,6,410.057295844457,0.000815886971360935
2,0,near_field,1,1,4437.7112775864,0.0882967051369727
2,0,near_field,1,2,379.586475311717,0.00755259479224397
2,0,near_field,1,3,29517.0879087278,0.587298597081454
2,0,near_field,1,4,1.62806100579064,3.23933698209146e-06
2,0,near_field,1,5,-35.7129176666222,-7.10576412827328e-05
2,0,near_field,1,6,1.3534249658717,2.69289635267994e-06
2,0,near_field,2,1,5825.8349228211,0.115916064876755
2,0,near_field,2,2,-64.7734967944225,-0.00128879189956188
2,0,near_field,2,3,31699.6046489549,0.630723918156679
2,0,near_field,2,4,-0.59192549644206,-1.17774834262825e-06
2,0,near_field,2,5,-35.0741118987391,-6.97866157247734e-05
2,0,near_field,2,6,2.02265856902381,4.02446387541915e-06
2,0,far_field_global,0,1,-3989.07130551081,-0.0793701597064274
2,0,far_field_global,0,2,5.80579405437567,0.00011551731368698
2,0,far_field_global,0,3,0,0
2,0,far_field_global,0,4,0,0
2,0,far_field_global,0,5,0,0
2,0,far_field_global,0,6,88.3483030558488,0.000175785750273437
2,45,near_field,1,1,3461.97640182433,0.0688826042124343
2,45,near_field,1,2,7833.93629740431,0.155871060563892
2,45,near_field,1,3,30793.881841419,0.612702840472616
2,45,near_field,1,4,71.3258587405779,0.000141916360121641
2,45,near_field,1,5,-26.7585890541519,-5.32413016486487e-05
2,45,near_field,1,6,-5.0959144720568,-1.0139290940693e-05
2,45,near_field,2,1,2175.08522233844,0.0432774568941895
2,45,near_field,2,2,2774.411418686,0.055202191319126
2,45,near_field,2,3,31043.0873606749,0.617661258196496
2,45,near_field,2,4,31.8621557836768,6.33958182108169e-05
2,45,near_field,2,5,-32.0466004744237,-6.37628059992117e-05
2,45,near_field,2,6,-0.768684231115556,-1.52944345976391e-06
2,45,far_field_global,0,1,-1351.94669557316,-0.0268995505279588
2,45,far_field_global,0,2,-1189.56271065415,-0.0236686123396684
2,45,far_field_global,0,3,0,0
2,45,far_field_global,0,4,0,0
2,45,far_field_global,0,5,0,0
2,45,far_field_global,0,6,4046.11791554412,0.00805052104995277
2,90,near_field,1,1,-50.1684766158002,-0.000998197248498253
2,90,near_field,1,2,5153.78481556321,0.102544349943986
2,90,near_field,1,3,30838.5042782198,0.613590688711999
2,90,near_field,1,4,47.9795786883366,9.54644961567749e-05
2,90,near_field,1,5,5.11453811116686,1.01763462123909e-05
2,90,near_field,1,6,-0.413590806465055,-8.22917562714211e-07
2,90,near_field,2,1,227.073986125213,0.0045180687843396
2,90,near_field,2,2,4832.53761665488,0.0961525260005599
2,90,near_field,2,3,31020.4783422094,0.617211408778178
2,90,near_field,2,4,47.3403717067675,9.41926723078876e-05
2,90,near_field,2,5,-3.66381964587058,-7.28986594013908e-06
2,90,near_field,2,6,-2.35844706632117,-4.69257894824961e-06
2,90,far_field_global,0,1,13.576521514777,0.0002701307142334
2,90,far_field_global,0,2,-1794.22560245402,-0.0356995304695114
2,90,far_field_global,0,3,0,0
2,90,far_field_global,0,4,0,0
2,90,far_field_global,0,5,0,0
2,90,far_field_global,0,6,1056.7093650197,0.00210252423788528
