omega_rad_s,heading_deg,method,body,dof,load,Cd
1.5,90,near_field,1,4,15.4029144368774,3.06470274700404e-05
1.5,90,near_field,1,5,3.71850732714188e-10,7.3986774820757e-16
1.5,90,near_field,1,6,1.06528399382994e-09,2.11958509255466e-15
1.5,90,far_field_global,0,1,-1.26350078041327e-12,-2.51397508467839e-17
1.5,90,far_field_global,0,2,-31908.731289504,-0.634884890370017
1.5,90,far_field_global,0,3,0,0
1.5,90,far_field_global,0,4,0,0
1.5,90,far_field_global,0,5,0,0
1.5,90,far_field_global,0,6,2.7331310655129e-09,5.43808401892126e-15
1.6,0,near_field,1,1,-590.639439523411,-0.0117518948781701
1.6,0,near_field,1,2,6.85802195880999e-08,1.36453388885018e-12
1.6,0,near_field,1,3,36604.4341021679,0.728314827724152
1.6,0,near_field,1,4,8.19521734545317e-10,1.63059434069006e-15
1.6,0,near_field,1,5,24.5306898816628,4.88084725616882e-05
1.6,0,near_field,1,6,5.49990391729487e-11,1.09431047693393e-16
1.6,0,far_field_global,0,1,-2946.64880857095,-0.0586291817375979
1.6,0,far_field_global,0,2,-2.38331990921219e-13,-4.74206819929123e-18
1.6,0,far_field_global,0,3,0,0
1.6,0,far_field_global,0,4,0,0
1.6,0,far_field_global,0,5,0,0
1.6,0,far_field_global,0,6,3.16585388916877e-10,6.29906836820414e-16
1.6,45,near_field,1,1,-277.15672953839,-0.00551456020773141
1.6,45,near_field,1,2,-277.156729524199,-0.00551456020744907
1.6,45,near_field,1,3,36516.2692949003,0.726560621219083
1.6,45,near_field,1,4,-9.40653633941649,-1.87160929039396e-05
1.6,45,near_field,1,5,9.4065363399295,1.87160929049603e-05
1.6,45,near_field,1,6,-8.63908012591551e-12,-1.7189092818754e-17
1.6,45,far_field_global,0,1,-2089.35195784041,-0.0415716305566253
1.6,45,far_field_global,0,2,-2089.35195784041,-0.0415716305566253
1.6,45,far_field_global,0,3,0,0
1.6,45,far_field_global,0,4,0,0
1.6,45,far_field_global,0,5,0,0
1.6,45,far_field_global,0,6,2.98837575506384e-10,5.94594186909026e-16
1.6,90,near_field,1,1,-6.28911912387715e-08,-1.25133985092041e-12
1.6,90,near_field,1,2,-590.639439551271,-0.0117518948787244
1.6,90,near_field,1,3,36604.4341021649,0.728314827724093
1.6,90,near_field,1,4,-24.5306898817547,-4.88084725618709e-05
1.6,90,near_field,1,5,8.1820805827252e-10,1.62798053192132e-15
1.6,90,near_field,1,6,-5.09849974759916e-11,-1.01444348380307e-16
1.6,90,far_field_global,0,1,8.75379894000207e-13,1.7417347715647e-17
1.6,90,far_field_global,0,2,-2946.64880857071,-0.0586291817375931
1.6,90,far_field_global,0,3,0,0
1.6,90,far_field_global,0,4,0,0
1.6,90,far_field_global,0,5,0,0
1.6,90,far_field_global,0,6,6.43515781604588e-10,1.28039702596949e-15
1.7,0,near_field,1,1,109085.828234709,2.17047000306455
1.7,0,near_field,1,2,-7.9795546649079e-08,-1.58768414910249e-12
1.7,0,near_field,1,3,98769.9327136951,1.96521564376378
1.7,0,near_field,1,4,-2.74039471670484e-11,-5.45253643430826e-17
1.7,0,near_field,1,5,-1064.34039108155,-0.00211770761544025
1.7,0,near_field,1,6,-1.14850001254038e-08,-2.28515918710787e-14
1.7,0,far_field_global,0,1,26887.7391582372,0.534982703414166
1.7,0,far_field_global,0,2,-1.63187958545598e-11,-3.2469347725213e-16
1.7,0,far_field_global,0,3,0,0
1.7,0,far_field_global,0,4,0,0
1.7,0,far_field_global,0,5,0,0
1.7,0,far_field_global,0,6,-4.32254529709622e-10,-8.60052589420588e-16
1.7,45,near_field,1,1,77301.3911721871,1.53805818271274
1.7,45,near_field,1,2,77301.3911727028,1.538058182723
1.7,45,near_field,1,3,98668.1773772044,1.96319102783448
1.7,45,near_field,1,4,892.802338006569,0.00177640003717053
1.7,45,near_field,1,5,-892.802338003605,-0.00177640003716464
1.7,45,near_field,1,6,-1.65351232799871e-08,-3.28997722774471e-14
1.7,45,far_field_global,0,1,18987.5352854509,0.377793123415898
1.7,45,far_field_global,0,2,18987.5352854509,0.377793123415897
1.7,45,far_field_global,0,3,0,0
1.7,45,far_field_global,0,4,0,0
1.7,45,far_field_global,0,5,0,0
